STD_ID,Пол,Статус,Дата выпуска,Категория обучения,Форма обучения,Шифр,направление (специальность),Образование,Дата выдачи,Что именно закончил
149437,М,СТ,,ДОГ,З,44.03.01,Педагогическое образование,СП,2010-05-28 00:00:00,ТЕХНИКУМ ДРУГОЙ
142050,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-24 00:00:00,"Гимназия ""ГАРМОНИЯ"""
142054,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-23 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
147096,М,СТ,,ДОГ,З,11.03.03,Конструирование и технология электронных средств,СП,2012-06-29 00:00:00,ГУНПО технологический профессиональный лицей
116877,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2014-06-25 00:00:00,"ГИМНАЗИЯ N  4, НОВГОРОД"
142118,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  18, НОВГОРОД"
142112,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-25 00:00:00,"ГИМНАЗИЯ ""ИСТОК"""
142110,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2013-06-22 00:00:00,"СРЕДНЯЯ ШКОЛА N   8, НОВГОРОД"
142105,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-20 00:00:00,"МОУ СОШ N   6, ПЕСТОВО"
151099,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-24 00:00:00,"МОУ СОШ , ПАРФИНО"
142104,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-27 00:00:00,"СРЕДНЯЯ ШКОЛА N  23, НОВГОРОД"
118782,Ж,СТ,,ДОГ,З,40.03.01,Юриспруденция,СР,2013-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
117076,Ж,СТ,,ДОГ,Д,07.03.03,Дизайн архитектурной среды,СР,2014-06-25 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
77965,Ж,СТ,,ДОГ,З,38.03.01,Экономика,СР,2008-06-21 00:00:00,"МСОШ (полная) , ПОДДОРЬЕ"
172135,М,СТ,,ДОГ,З,08.03.01,Строительство,СП,2012-06-29 00:00:00,ИНОГОРОДНИЙ ТЕХНИКУМ
120642,Ж,СТ,,ДОГ,Д,31.05.01,Лечебное дело,СР,2012-06-01 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
100717,М,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2013-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
66520,М,СТ,,ДОГ,З,40.03.01,Юриспруденция,СР,2005-06-24 00:00:00,"СРЕДНЯЯ ШКОЛА N   8, НОВГОРОД"
113123,М,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2014-06-24 00:00:00,"СРЕДНЯЯ ШКОЛА N   9, НОВГОРОД"
148505,М,СТ,,ДОГ,З,08.03.01,Строительство,СР,2002-07-31 00:00:00,"СРЕДНЯЯ ШКОЛА N  15, НОВГОРОД"
148505,М,СТ,,ДОГ,З,08.03.01,Строительство,НП,2000-06-15 00:00:00,пту 15
142044,Ж,СТ,,БП,Д,07.03.01,Архитектура,СР,2015-06-26 00:00:00,МСОШ МОШЕНСКОЕ
142040,М,СТ,,БП,Д,07.03.01,Архитектура,СР,2015-06-25 00:00:00,"ГИМНАЗИЯ ""НОВОСКУЛ"""
141830,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-27 00:00:00,"СРЕДНЯЯ ШКОЛА N  23, НОВГОРОД"
149188,М,СТ,,ДОГ,З,40.03.01,Юриспруденция,СП,2007-06-29 00:00:00,пту 15
141903,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  14, НОВГОРОД"
152656,Ж,СТ,,БП,Д,33.05.01,Фармация,СП,2014-06-28 00:00:00,ТЕХНИКУМ ДРУГОЙ
151342,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2014-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151341,М,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2014-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151343,М,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2013-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151365,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2015-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151372,М,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2015-06-25 00:00:00,"ГИМНАЗИЯ ""ИСТОК"""
142197,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2015-06-26 00:00:00,"СРЕДНЯЯ ШКОЛА , ДЕМЯНСК"
151422,М,СТ,,ДОГ,Д,31.05.01,Лечебное дело,СР,2014-01-15 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151423,М,СТ,,ДОГ,Д,31.05.01,Лечебное дело,СР,2013-08-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151448,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2015-06-26 00:00:00,"СРЕДНЯЯ ШКОЛА N   2, НОВГОРОД"
151461,М,СТ,,ДОГ,Д,31.05.01,Лечебное дело,СР,2015-06-24 00:00:00,"МСОШ , ШИМСК"
140056,М,СТ,,БП,Д,31.05.01,Лечебное дело,ОО,2012-06-20 00:00:00,"ГИМНАЗИЯ ""НОВОСКУЛ"""
140056,М,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2014-06-26 00:00:00,ВЕЧЕРНЯЯ (СМЕННАЯ) ШКОЛА
152663,М,СТ,,ДОГ,З,44.03.01,Педагогическое образование,СП,1999-06-24 00:00:00,ТЕХНИКУМ ДРУГОЙ
152122,М,СТ,,ДОГ,З,44.03.01,Педагогическое образование,СП,2010-06-22 00:00:00,Аграрный техникум г.Новгород
149425,Ж,СТ,,ДОГ,З,44.03.01,Педагогическое образование,СР,2013-06-20 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
149442,Ж,СТ,,ДОГ,З,44.03.01,Педагогическое образование,СР,2015-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  34, НОВГОРОД"
149439,М,СТ,,ДОГ,З,44.03.01,Педагогическое образование,СР,2012-06-23 00:00:00,"СОШ , МАРЕВО"
142051,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-27 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
149499,Ж,СТ,,ДОГ,З,42.03.02,Журналистика,СР,2006-06-25 00:00:00,Панковская СОШ  НОВГОРОДСКИЙ р-н
149499,Ж,СТ,,ДОГ,З,42.03.02,Журналистика,СР,,"СРЕДНЯЯ ШКОЛА N   4, НОВГОРОД"
149499,Ж,СТ,,ДОГ,З,42.03.02,Журналистика,СП,2008-06-27 00:00:00,Аграрный техникум г.Новгород
142111,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  14, НОВГОРОД"
140077,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-26 00:00:00,Гимназия г.ВАЛДАЙ
140080,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-26 00:00:00,"СРЕДНЯЯ ШКОЛА N   2, НОВГОРОД"
151102,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-20 00:00:00,"МСОШ (полная) , ПОДДОРЬЕ"
171690,М,СТ,,ДОГ,З,40.03.01,Юриспруденция,НП,2007-06-30 00:00:00,"Профессиональный лицей № 1, ВЕЛИКИЙ НОВГОРОД"
171774,М,СТ,,ДОГ,З,08.03.01,Строительство,НС,2006-06-20 00:00:00,"СРЕДНЯЯ ШКОЛА N   1, КРЕСТЦЫ"
171774,М,СТ,,ДОГ,З,08.03.01,Строительство,СР,,"СРЕДНЯЯ ШКОЛА N   1, КРЕСТЦЫ"
171774,М,СТ,,ДОГ,З,08.03.01,Строительство,СП,,НОВГОРОДСКИЙ СТРОИТЕЛЬНЫЙ ТЕХНИКУМ
185575,Ж,СТ,,ДОГ,З,08.03.01,Строительство,СП,2001-07-31 00:00:00,Новгородский гуманитарно-педагогический колледж при НовГУ
198893,М,СТ,,ДОГ,З,38.03.03,Управление персоналом,СР,,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
198893,М,СТ,,ДОГ,З,38.03.03,Управление персоналом,СП,2010-06-25 00:00:00,"КОЛЛЕДЖ СТРОИТЕЛЬСТВА, ПРЕДПРИНИМАТЕЛЬСТВА И ПРАВА г.В.Новгород"
151209,М,СТ,,ДОГ,З,40.03.01,Юриспруденция,СР,2015-06-26 00:00:00,"МСОШ Кулотино, ОКУЛОВСКИЙ р-н"
92439,М,СТ,,ДОГ,З,38.03.01,Экономика,СР,2012-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
201190,Ж,СТ,,ДОГ,Д,31.05.01,Лечебное дело,,,
142100,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-23 00:00:00,"МСОШ N 1 с углубленным изучением, СТАРАЯ РУССА"
151105,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-27 00:00:00,"СРЕДНЯЯ ШКОЛА N  26, НОВГОРОД"
148479,Ж,СТ,,ДОГ,З,08.03.01,Строительство,СР,2015-06-25 00:00:00,"Вечерняя школа № 1, г.НОВГОРОД"
149588,Ж,СТ,,ДОГ,З,40.03.01,Юриспруденция,СР,2015-06-26 00:00:00,ВЕЧЕРНЯЯ (СМЕННАЯ) ШКОЛА Г. СТАРАЯ РУССА
142045,Ж,СТ,,БП,Д,07.03.01,Архитектура,СР,2015-06-25 00:00:00,"ГИМНАЗИЯ N  4, НОВГОРОД"
151233,Ж,СТ,,БП,Д,07.03.01,Архитектура,СР,2015-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
142027,Ж,СТ,,БП,Д,07.03.03,Дизайн архитектурной среды,СР,2015-06-22 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
149189,М,СТ,,ДОГ,З,40.03.01,Юриспруденция,СР,2013-06-24 00:00:00,"ГИМНАЗИЯ N  4, НОВГОРОД"
141900,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-19 00:00:00,"СРЕДНЯЯ ШКОЛА N  15, НОВГОРОД"
151310,Ж,СТ,,ДОГ,Д,33.05.01,Фармация,СР,2014-07-14 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
142166,Ж,СТ,,БП,Д,31.05.03,Стоматология,СР,2015-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151385,М,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2015-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151467,М,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2013-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
140062,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2015-06-26 00:00:00,"МОСШ N   1 ИМЕНИ АВЕРИНА, ВАЛДАЙ"
151486,М,СТ,,ДОГ,Д,31.05.01,Лечебное дело,СР,2015-07-02 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
142706,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-07-27 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
141795,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-19 00:00:00,"СРЕДНЯЯ ШКОЛА N  15, НОВГОРОД"
142058,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-26 00:00:00,"СРЕДНЯЯ ШКОЛА N   2, НОВГОРОД"
142785,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-26 00:00:00,Подберезская СОШ  НОВГОРОДСКИЙ р-н
151151,Ж,СТ,,ДОГ,З,42.03.02,Журналистика,СР,2015-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
151104,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-26 00:00:00,"СРЕДНЯЯ ШКОЛА N  10, НОВГОРОД"
151097,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2013-06-22 00:00:00,"СРЕДНЯЯ ШКОЛА N  33, НОВГОРОД"
151100,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-26 00:00:00,"МСОШ N 5 с углубл. изучением химии и биологии, СТАРАЯ РУССА"
142106,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-26 00:00:00,"СРЕДНЯЯ ШКОЛА N   2, НОВГОРОД"
171373,М,СТ,,ДОГ,З,40.03.01,Юриспруденция,СР,,"СРЕДНЯЯ ШКОЛА N  23, НОВГОРОД"
120901,М,СТ,,ДОГ,З,40.03.01,Юриспруденция,СР,2014-06-21 00:00:00,"СРЕДНЯЯ ШКОЛА N  34, НОВГОРОД"
120899,М,СТ,,ДОГ,З,40.03.01,Юриспруденция,СР,2014-06-18 00:00:00,"ГИМНАЗИЯ N   3, НОВГОРОД"
172134,М,СТ,,ДОГ,З,08.03.01,Строительство,СП,2007-06-28 00:00:00,ИНОГОРОДНИЙ ТЕХНИКУМ
77933,М,СТ,,ДОГ,З,42.03.02,Журналистика,СР,2007-06-23 00:00:00,"МСОШ N 5 с углубл. изучением химии и биологии, СТАРАЯ РУССА"
164651,М,СТ,,ДОГ,З,40.03.01,Юриспруденция,ОО,2014-06-19 00:00:00,Лесновская СОШ  НОВГОРОДСКИЙ р-н
198881,Ж,СТ,,ДОГ,З,38.03.03,Управление персоналом,ОСН,2010-06-17 00:00:00,Савинская СОШ  НОВГОРОДСКИЙ р-н
198900,Ж,СТ,,ДОГ,З,38.03.03,Управление персоналом,СП,2014-06-27 00:00:00,Кооперативный техникум г.Новгород
198886,Ж,СТ,,ДОГ,З,38.03.03,Управление персоналом,СП,2015-06-26 00:00:00,БОРОВИЧСКИЙ ПЕДАГОГИЧЕСКИЙ КОЛЛЕДЖ
191681,М,СТ,,ДОГ,Д,31.05.01,Лечебное дело,,,
191655,М,СТ,,ДОГ,Д,31.05.01,Лечебное дело,,,
114297,Ж,СТ,,БП,Д,07.03.03,Дизайн архитектурной среды,СР,2014-06-21 00:00:00,"МСОШ (полная) , ПОДДОРЬЕ"
118701,М,СТ,,ДОГ,З,08.03.01,Строительство,НП,2006-06-28 00:00:00,ПРОФЕССИОНАЛЬНЫЙ ЛИЦЕЙ 20 Г.СТАРАЯ РУССА
100730,М,СТ,,ДОГ,З,40.03.01,Юриспруденция,СР,2013-06-22 00:00:00,"МСОШ N   8 с углубл. изучением математики, СТАРАЯ РУССА"
148532,М,СТ,,ДОГ,З,08.03.01,Строительство,СР,2013-06-17 00:00:00,Тесово-Нетыльская СОШ  НОВГОРОДСКИЙ р-н
151227,М,СТ,,БП,Д,07.03.01,Архитектура,СП,2014-07-04 00:00:00,ТЕХНИКУМ ДРУГОЙ
142046,Ж,СТ,,БП,Д,07.03.01,Архитектура,СР,2015-06-26 00:00:00,"МОУ СОШ (полная), ХОЛМ"
142034,Ж,СТ,,БП,Д,07.03.03,Дизайн архитектурной среды,СР,2015-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
142036,Ж,СТ,,БП,Д,07.03.03,Дизайн архитектурной среды,СП,2015-06-26 00:00:00,ТЕХНИКУМ ДРУГОЙ
151221,Ж,СТ,,ДОГ,Д,07.03.03,Дизайн архитектурной среды,СР,2015-06-24 00:00:00,"Гимназия ""ГАРМОНИЯ"""
142032,М,СТ,,БП,Д,07.03.03,Дизайн архитектурной среды,СР,2014-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА , ДЕМЯНСК"
140069,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-26 00:00:00,"СОШ , МАРЕВО"
151084,М,СТ,,ДОГ,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2013-10-09 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
149135,М,СТ,,ДОГ,З,40.03.01,Юриспруденция,СП,2014-01-31 00:00:00,"Профессиональный лицей № 1, ВЕЛИКИЙ НОВГОРОД"
149153,М,СТ,,ДОГ,З,40.03.01,Юриспруденция,СП,2008-06-27 00:00:00,"ГОУ НПО ""Агролицей №25"" , СТАРАЯ РУССА"
149185,М,СТ,,ДОГ,З,40.03.01,Юриспруденция,СП,2015-01-31 00:00:00,"Профессиональный лицей № 1, ВЕЛИКИЙ НОВГОРОД"
141944,Ж,СТ,,БП,Д,04.05.01,Фундаментальная и прикладная химия,СР,2015-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
140084,М,СТ,,БП,Д,33.05.01,Фармация,СР,2015-06-23 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
151319,Ж,СТ,,ДОГ,Д,33.05.01,Фармация,СР,2015-06-28 00:00:00,"МОУ СОШ N   2, СОЛЬЦЫ"
142310,Ж,СТ,,БП,Д,33.05.01,Фармация,СР,2015-06-20 00:00:00,"МОУ СОШ N   1, ПЕСТОВО"
151320,Ж,СТ,,ДОГ,Д,33.05.01,Фармация,СР,2015-06-19 00:00:00,"СРЕДНЯЯ ШКОЛА N   2, БОРОВИЧИ"
142315,Ж,СТ,,БП,Д,33.05.01,Фармация,СР,2015-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N   8, БОРОВИЧИ"
151352,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2015-07-26 00:00:00,"СРЕДНЯЯ ШКОЛА N  21, НОВГОРОД"
151334,М,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2013-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
142163,М,СТ,,БП,Д,31.05.03,Стоматология,СР,2013-06-21 00:00:00,"МОУ СОШ , ПАРФИНО"
151339,М,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2013-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
142173,Ж,СТ,,БП,Д,31.05.03,Стоматология,СР,2015-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
151367,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2015-06-19 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151430,М,СТ,,ДОГ,Д,31.05.01,Лечебное дело,СР,2014-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
140060,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2015-06-19 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
142805,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2015-06-20 00:00:00,"СРЕДНЯЯ ШКОЛА N  11, БОРОВИЧИ"
142219,М,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2008-06-14 00:00:00,"МОУ СОШ  Устюцкое, ПЕСТОВСКИЙ р-н"
142219,М,СТ,,БП,Д,31.05.01,Лечебное дело,СП,2013-06-28 00:00:00,Новгородский медицинский колледж при НовГУ
142221,М,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2015-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
142221,М,СТ,,БП,Д,31.05.01,Лечебное дело,СП,2015-06-27 00:00:00,ТЕХНИКУМ ДРУГОЙ
140047,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2015-06-25 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
142199,М,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2015-06-20 00:00:00,"ГИМНАЗИЯ N   2, НОВГОРОД"
151457,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2015-06-19 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151464,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2015-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151438,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2015-06-19 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
142202,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2015-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
142192,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2015-06-23 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
151502,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СП,2015-06-30 00:00:00,Кольский медицинский колледж
151502,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2011-06-22 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
141802,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
149438,М,СТ,,ДОГ,З,44.03.01,Педагогическое образование,СР,2012-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА N   2, НОВГОРОД"
142053,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-26 00:00:00,"МСОШ (полная) N   2, МАЛАЯ ВИШЕРА"
149505,Ж,СТ,,ДОГ,З,42.03.02,Журналистика,СР,2015-02-10 00:00:00,ТЕХНИКУМ ДРУГОЙ
83986,Ж,СТ,,ДОГ,З,42.03.02,Журналистика,СР,2010-06-24 00:00:00,"СРЕДНЯЯ ШКОЛА N  21, НОВГОРОД"
152109,М,СТ,,ДОГ,З,11.03.03,Конструирование и технология электронных средств,СП,2013-06-01 00:00:00,ТЕХНИКУМ ДРУГОЙ
151095,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-26 00:00:00,"СРЕДНЯЯ ШКОЛА N   2, НОВГОРОД"
142103,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-26 00:00:00,"МОСШ N   2, ВАЛДАЙ"
117169,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2013-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
171429,М,СТ,,ДОГ,З,40.03.01,Юриспруденция,,,
171884,М,СТ,,ДОГ,З,08.03.01,Строительство,СР,2010-06-23 00:00:00,"МОСШ N   2, ВАЛДАЙ"
172139,М,СТ,,ДОГ,З,08.03.01,Строительство,СП,2000-06-26 00:00:00,ИНОГОРОДНИЙ ТЕХНИКУМ
185373,Ж,СТ,,ДОГ,З,44.03.01,Педагогическое образование,СР,2010-06-22 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
118697,М,СТ,,ДОГ,З,08.03.01,Строительство,ОСН,2007-06-15 00:00:00,"СРЕДНЯЯ ШКОЛА N   6, НОВГОРОД"
118697,М,СТ,,ДОГ,З,08.03.01,Строительство,СР,2009-06-22 00:00:00,"СРЕДНЯЯ ШКОЛА N   6, НОВГОРОД"
198901,Ж,СТ,,ДОГ,З,38.03.03,Управление персоналом,СП,2014-06-27 00:00:00,Кооперативный техникум г.Новгород
198890,Ж,СТ,,ДОГ,З,38.03.03,Управление персоналом,НП,1993-06-28 00:00:00,ИНОГОРОДНИЙ ТЕХНИКУМ
151088,М,СТ,,ДОГ,З,08.03.01,Строительство,СР,2015-06-24 00:00:00,"СРЕДНЯЯ ШКОЛА N   8, НОВГОРОД"
114273,Ж,СТ,,БП,Д,04.05.01,Фундаментальная и прикладная химия,СР,2014-06-23 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
162183,Ж,СТ,,ДОГ,З,08.03.01,Строительство,,,
200160,Ж,СТ,,ДОГ,Д,31.05.01,Лечебное дело,,,
142101,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2013-06-21 00:00:00,МСОШ МОШЕНСКОЕ
142097,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2015-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151228,М,СТ,,БП,Д,07.03.01,Архитектура,СР,2015-06-28 00:00:00,"МОУ СОШ N   2, СОЛЬЦЫ"
142784,Ж,СТ,,БП,Д,07.03.01,Архитектура,СР,2015-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
140091,М,СТ,,БП,Д,07.03.01,Архитектура,СП,2014-06-23 00:00:00,"ГОУ НПО ""Агролицей №25"" , СТАРАЯ РУССА"
151222,Ж,СТ,,БП,Д,07.03.03,Дизайн архитектурной среды,СР,2015-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N   8, БОРОВИЧИ"
142035,Ж,СТ,,БП,Д,07.03.03,Дизайн архитектурной среды,СР,2015-06-19 00:00:00,"СРЕДНЯЯ ШКОЛА N   1, БОРОВИЧИ"
149199,Ж,СТ,,ДОГ,З,40.03.01,Юриспруденция,СР,2015-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
142763,Ж,СТ,,БП,Д,04.05.01,Фундаментальная и прикладная химия,СР,2015-06-28 00:00:00,"МОУ СОШ N   2, СОЛЬЦЫ"
141941,Ж,СТ,,БП,Д,04.05.01,Фундаментальная и прикладная химия,СР,2015-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
142314,Ж,СТ,,БП,Д,33.05.01,Фармация,СР,2015-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151312,М,СТ,,ДОГ,Д,33.05.01,Фармация,,,
140085,Ж,СТ,,БП,Д,31.05.03,Стоматология,СР,2015-06-26 00:00:00,МСОШ МОШЕНСКОЕ
151354,М,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2015-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151362,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2015-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
